influxdb,15,7,8.9
influxdb,15,70,11.993333333333334
influxdb,15,8,7.473333333333334
influxdb,15,80,12.12
influxdb,15,9,10.266666666666667
influxdb,15,90,10.333333333333334
influxdb,160,1,211.09
influxdb,160,10,131.306875
influxdb,160,100,210.7475
influxdb,160,15,199.85375
influxdb,160,2,188.766875
influxdb,160,20,146.124375
influxdb,160,25,208.564375
influxdb,160,3,145.653125
influxdb,160,30,222.434375
influxdb,160,35,184.88875
influxdb,160,4,167.058125
influxdb,160,40,165.978125
influxdb,160,45,196.805
influxdb,160,5,164.684375
influxdb,160,50,176.495625
influxdb,160,6,211.246875
influxdb,160,60,156.073125
influxdb,160,7,223.080625
influxdb,160,70,272.07375
influxdb,160,8,121.059375
influxdb,160,80,241.921875
influxdb,160,9,213.679375
influxdb,160,90,181.214375
influxdb,1,1,23.083333333333332
influxdb,1,10,5.7
influxdb,1,100,6.3
influxdb,1,15,5.9
influxdb,1,2,6.0
influxdb,1,20,6.1
influxdb,1,25,6.6
influxdb,1,3,6.1
influxdb,1,30,6.2
influxdb,1,35,6.1
influxdb,1,4,5.9
influxdb,1,40,5.9
influxdb,1,45,6.4
influxdb,1,5,6.4
influxdb,1,50,6.2
influxdb,1,6,5.7
influxdb,1,60,6.6
influxdb,1,7,6.8
influxdb,1,70,6.1
influxdb,1,8,6.2
influxdb,1,80,6.5
influxdb,1,9,5.9
influxdb,1,90,6.8
influxdb,20,1,11.49
influxdb,20,10,12.17
influxdb,20,100,14.825
influxdb,20,15,11.85
influxdb,20,2,12.655
influxdb,20,20,11.37
influxdb,20,25,14.465
influxdb,20,3,11.18
influxdb,20,30,11.95
influxdb,20,35,13.76
influxdb,20,4,12.22
influxdb,20,40,12.81
influxdb,20,45,10.675
influxdb,20,5,11.555
influxdb,20,50,12.99
influxdb,20,6,10.365
influxdb,20,60,17.475
influxdb,20,7,11.1
influxdb,20,70,12.025
influxdb,20,8,13.53
influxdb,20,80,14.75
influxdb,20,9,14.665
influxdb,20,90,17.725
influxdb,25,1,17.476
influxdb,25,10,16.948
influxdb,25,100,19.884
influxdb,25,15,17.28
influxdb,25,2,15.736
influxdb,25,20,16.612
influxdb,25,25,21.412
influxdb,25,3,15.424
influxdb,25,30,17.892
influxdb,25,35,16.212
influxdb,25,4,16.268
influxdb,25,40,18.308
influxdb,25,45,18.704
influxdb,25,5,16.512
influxdb,25,50,19.124
influxdb,25,6,16.192
influxdb,25,60,20.772
influxdb,25,7,15.6
influxdb,25,70,18.388
influxdb,25,8,14.108
influxdb,25,80,16.26
influxdb,25,9,16.268
influxdb,25,90,14.148
influxdb,2,1,7.3
influxdb,2,10,6.9
influxdb,2,100,7.05
influxdb,2,15,6.85
influxdb,2,2,6.75
influxdb,2,20,6.9
influxdb,2,25,7.05
influxdb,2,3,6.6
influxdb,2,30,7.05
influxdb,2,35,7.1
influxdb,2,4,6.9
influxdb,2,40,6.8
influxdb,2,45,7.55
influxdb,2,5,6.7
influxdb,2,50,7.4
influxdb,2,6,6.7
influxdb,2,60,6.85
influxdb,2,7,6.75
influxdb,2,70,6.95
influxdb,2,8,6.8
influxdb,2,80,7.05
influxdb,2,9,7.15
influxdb,2,90,7.45
influxdb,30,1,21.703333333333333
influxdb,30,10,22.263333333333332
influxdb,30,100,38.28333333333333
influxdb,30,15,22.52
influxdb,30,2,20.933333333333334
influxdb,30,20,21.656666666666666
influxdb,30,25,21.546666666666667
influxdb,30,3,21.05666666666667
influxdb,30,30,24.356666666666666
influxdb,30,35,24.5
influxdb,30,4,21.39
influxdb,30,40,26.52
influxdb,30,45,23.296666666666667
influxdb,30,5,22.036666666666665
influxdb,30,50,20.266666666666666
influxdb,30,6,23.973333333333333
influxdb,30,60,24.25
influxdb,30,7,21.01
influxdb,30,70,35.72666666666667
influxdb,30,8,22.6
influxdb,30,80,39.9
influxdb,30,9,21.55666666666667
influxdb,30,90,38.39666666666667
influxdb,35,1,44.18571428571428
influxdb,35,10,59.78285714285714
influxdb,35,100,49.64
influxdb,35,15,65.25714285714285
influxdb,35,2,49.43142857142857
influxdb,35,20,63.20857142857143
influxdb,35,25,59.16
influxdb,35,3,47.97714285714286
influxdb,35,30,61.69714285714286
influxdb,35,35,63.60857142857143
influxdb,35,4,59.871428571428574
influxdb,35,40,61.02
influxdb,35,45,61.151428571428575
influxdb,35,5,60.24285714285714
influxdb,35,50,66.86
influxdb,35,6,57.597142857142856
influxdb,35,60,64.26857142857143
influxdb,35,7,54.294285714285714
influxdb,35,70,60.44285714285714
influxdb,35,8,56.92285714285714
influxdb,35,80,58.857142857142854
influxdb,35,9,58.70857142857143
influxdb,35,90,62.89714285714286
influxdb,3,1,7.666666666666667
influxdb,3,10,7.733333333333333
influxdb,3,100,7.833333333333333
influxdb,3,15,7.3
influxdb,3,2,7.566666666666666
influxdb,3,20,7.666666666666667
influxdb,3,25,7.566666666666666
influxdb,3,3,8.533333333333333
influxdb,3,30,6.933333333333334
influxdb,3,35,7.1
influxdb,3,4,8.466666666666667
influxdb,3,40,8.133333333333333
influxdb,3,45,7.333333333333333
influxdb,3,5,7.4
influxdb,3,50,7.266666666666667
influxdb,3,6,7.233333333333333
influxdb,3,60,7.533333333333333
influxdb,3,7,8.666666666666666
influxdb,3,70,7.566666666666666
influxdb,3,8,8.6
influxdb,3,80,8.1
influxdb,3,9,7.566666666666666
influxdb,3,90,7.566666666666666
influxdb,40,1,71.8025
influxdb,40,10,64.245
influxdb,40,100,55.02
influxdb,40,15,70.3275
influxdb,40,2,71.855
influxdb,40,20,67.8125
influxdb,40,25,70.0
influxdb,40,3,72.575
influxdb,40,30,66.3425
influxdb,40,35,80.14
influxdb,40,4,74.53
influxdb,40,40,65.0375
influxdb,40,45,65.965
influxdb,40,5,77.25
influxdb,40,50,71.6175
influxdb,40,6,69.29
influxdb,40,60,69.24
influxdb,40,7,75.8825
influxdb,40,70,61.34
influxdb,40,8,74.3325
influxdb,40,80,62.31
influxdb,40,9,71.2325
influxdb,40,90,55.79
influxdb,45,1,79.67777777777778
influxdb,45,10,79.15777777777778
influxdb,45,100,77.45111111111112
influxdb,45,15,76.07333333333334
influxdb,45,2,73.84444444444445
influxdb,45,20,73.36444444444444
influxdb,45,25,78.38666666666667
influxdb,45,3,73.73555555555555
influxdb,45,30,81.96
influxdb,45,35,78.24666666666667
influxdb,45,4,76.47777777777777
influxdb,45,40,78.19555555555556
influxdb,45,45,72.57111111111111
influxdb,45,5,73.81555555555556
influxdb,45,50,71.50444444444445
influxdb,45,6,76.46
influxdb,45,60,72.01777777777778
influxdb,45,7,74.80222222222223
influxdb,45,70,75.83777777777777
influxdb,45,8,81.89333333333333
influxdb,45,80,68.17333333333333
influxdb,45,9,74.39333333333333
influxdb,45,90,65.44666666666667
influxdb,4,1,7.15
influxdb,4,10,7.425
influxdb,4,100,8.225
influxdb,4,15,7.1
influxdb,4,2,7.275
influxdb,4,20,8.875
influxdb,4,25,8.425
influxdb,4,3,7.625
influxdb,4,30,7.75
influxdb,4,35,7.2
influxdb,4,4,7.425
influxdb,4,40,6.775
influxdb,4,45,7.4
influxdb,4,5,7.65
influxdb,4,50,7.85
influxdb,4,6,7.375
influxdb,4,60,7.225
influxdb,4,7,6.9
influxdb,4,70,6.85
influxdb,4,8,7.675
influxdb,4,80,7.425
influxdb,4,9,7.775
influxdb,4,90,7.95
influxdb,50,1,80.872
influxdb,50,10,83.892
influxdb,50,100,65.312
influxdb,50,15,84.422
influxdb,50,2,89.97
influxdb,50,20,82.02
influxdb,50,25,84.13
influxdb,50,3,95.394
influxdb,50,30,80.072
influxdb,50,35,85.716
influxdb,50,4,86.046
influxdb,50,40,79.446
influxdb,50,45,88.162
influxdb,50,5,89.558
influxdb,50,50,82.332
influxdb,50,6,82.212
influxdb,50,60,81.642
influxdb,50,7,83.048
influxdb,50,70,89.206
influxdb,50,8,91.214
influxdb,50,80,81.212
influxdb,50,9,90.27
influxdb,50,90,75.824
influxdb,5,1,7.1
influxdb,5,10,8.48
influxdb,5,100,8.64
influxdb,5,15,8.14
influxdb,5,2,7.02
influxdb,5,20,7.44
influxdb,5,25,7.9
influxdb,5,3,8.88
influxdb,5,30,7.34
influxdb,5,35,7.18
influxdb,5,4,7.26
influxdb,5,40,7.68
influxdb,5,45,7.56
influxdb,5,5,7.38
influxdb,5,50,7.86
influxdb,5,6,6.96
influxdb,5,60,7.48
influxdb,5,7,8.8
influxdb,5,70,8.56
influxdb,5,8,8.04
influxdb,5,80,8.28
influxdb,5,9,7.64
influxdb,5,90,10.0
influxdb,60,1,107.12333333333333
influxdb,60,10,98.035
influxdb,60,100,74.825
influxdb,60,15,101.62166666666667
influxdb,60,2,100.69333333333333
influxdb,60,20,103.19333333333333
influxdb,60,25,97.80833333333334
influxdb,60,3,101.56833333333333
influxdb,60,30,106.47833333333334
influxdb,60,35,109.61666666666666
influxdb,60,4,101.53
influxdb,60,40,106.67
influxdb,60,45,114.7
influxdb,60,5,96.66666666666667
influxdb,60,50,100.57666666666667
influxdb,60,6,109.375
influxdb,60,60,100.37
influxdb,60,7,108.66666666666667
influxdb,60,70,111.28
influxdb,60,8,113.68166666666667
influxdb,60,80,91.77333333333333
influxdb,60,9,102.07833333333333
influxdb,60,90,83.53666666666666
influxdb,6,1,8.566666666666666
influxdb,6,10,7.583333333333333
influxdb,6,100,9.05
influxdb,6,15,8.366666666666667
influxdb,6,2,9.183333333333334
influxdb,6,20,8.5
influxdb,6,25,8.4
influxdb,6,3,7.583333333333333
influxdb,6,30,7.15
influxdb,6,35,7.683333333333334
influxdb,6,4,7.4
influxdb,6,40,7.566666666666666
influxdb,6,45,7.933333333333334
influxdb,6,5,7.433333333333334
influxdb,6,50,9.516666666666667
influxdb,6,6,7.466666666666667
influxdb,6,60,8.0
influxdb,6,7,8.366666666666667
influxdb,6,70,9.033333333333333
influxdb,6,8,7.383333333333334
influxdb,6,80,8.333333333333334
influxdb,6,9,7.566666666666666
influxdb,6,90,10.516666666666667
influxdb,70,1,125.94
influxdb,70,10,134.41714285714286
influxdb,70,100,93.24857142857142
influxdb,70,15,123.85
influxdb,70,2,118.56714285714285
influxdb,70,20,119.01857142857143
influxdb,70,25,125.20142857142856
influxdb,70,3,117.36142857142858
influxdb,70,30,124.02
influxdb,70,35,125.53714285714285
influxdb,70,4,116.79142857142857
influxdb,70,40,120.22428571428571
influxdb,70,45,116.74428571428571
influxdb,70,5,124.91571428571429
influxdb,70,50,110.17714285714285
influxdb,70,6,121.33
influxdb,70,60,102.37571428571428
influxdb,70,7,122.59142857142857
influxdb,70,70,99.02571428571429
influxdb,70,8,126.08857142857143
influxdb,70,80,119.61285714285714
influxdb,70,9,122.04142857142857
influxdb,70,90,113.16142857142857
influxdb,7,1,7.128571428571429
influxdb,7,10,7.514285714285714
influxdb,7,100,10.385714285714286
influxdb,7,15,8.4
influxdb,7,2,7.671428571428572
influxdb,7,20,9.142857142857142
influxdb,7,25,8.442857142857143
influxdb,7,3,7.1571428571428575
influxdb,7,30,7.271428571428571
influxdb,7,35,6.871428571428571
influxdb,7,4,8.8
influxdb,7,40,8.385714285714286
influxdb,7,45,8.514285714285714
influxdb,7,5,7.228571428571429
influxdb,7,50,8.085714285714285
influxdb,7,6,7.5
influxdb,7,60,8.214285714285714
influxdb,7,7,7.571428571428571
influxdb,7,70,9.514285714285714
influxdb,7,8,7.0285714285714285
influxdb,7,80,8.285714285714286
influxdb,7,9,7.771428571428571
influxdb,7,90,7.9714285714285715
influxdb,80,1,133.815
influxdb,80,10,135.73375
influxdb,80,100,126.485
influxdb,80,15,137.51125
influxdb,80,2,131.60375
influxdb,80,20,132.76625
influxdb,80,25,138.47
influxdb,80,3,129.8075
influxdb,80,30,130.81125
influxdb,80,35,130.24625
influxdb,80,4,133.37875
influxdb,80,40,133.4625
influxdb,80,45,138.91375
influxdb,80,5,128.255
influxdb,80,50,132.8325
influxdb,80,6,130.2325
influxdb,80,60,138.71
influxdb,80,7,135.36625
influxdb,80,70,120.30625
influxdb,80,8,133.00125
influxdb,80,80,110.36875
influxdb,80,9,117.405
influxdb,80,90,129.6375
influxdb,8,1,7.275
influxdb,8,10,8.0
influxdb,8,100,9.7375
influxdb,8,15,7.675
influxdb,8,2,7.6
influxdb,8,20,7.85
influxdb,8,25,8.1125
influxdb,8,3,8.075
influxdb,8,30,7.7
influxdb,8,35,9.225
influxdb,8,4,7.375
influxdb,8,40,9.0875
influxdb,8,45,9.875
influxdb,8,5,8.0375
influxdb,8,50,7.95
influxdb,8,6,8.0375
influxdb,8,60,8.7
influxdb,8,7,7.8
influxdb,8,70,10.1125
influxdb,8,8,7.3875
influxdb,8,80,7.6375
influxdb,8,9,7.3125
influxdb,8,90,8.2625
influxdb,90,1,144.74333333333334
influxdb,90,10,152.61333333333334
influxdb,90,100,125.03111111111112
influxdb,90,15,156.39444444444445
influxdb,90,2,146.45111111111112
influxdb,90,20,152.89444444444445
influxdb,90,25,142.09333333333333
influxdb,90,3,155.27555555555554
influxdb,90,30,146.08444444444444
influxdb,90,35,153.90666666666667
influxdb,90,4,157.22444444444446
influxdb,90,40,145.82666666666665
influxdb,90,45,140.47555555555556
influxdb,90,5,154.97555555555556
influxdb,90,50,157.33666666666667
influxdb,90,6,159.42
influxdb,90,60,148.40222222222224
influxdb,90,7,157.9177777777778
influxdb,90,70,145.79222222222222
influxdb,90,8,159.21444444444444
influxdb,90,80,138.48222222222222
influxdb,90,9,147.07555555555555
influxdb,90,90,137.4
influxdb,9,1,8.1
influxdb,9,10,7.622222222222222
influxdb,9,100,7.911111111111111
influxdb,9,15,8.077777777777778
influxdb,9,2,8.077777777777778
influxdb,9,20,7.733333333333333
influxdb,9,25,7.7444444444444445
influxdb,9,3,8.255555555555556
influxdb,9,30,7.188888888888889
influxdb,9,35,9.877777777777778
influxdb,9,4,7.877777777777778
influxdb,9,40,10.022222222222222
influxdb,9,45,9.577777777777778
influxdb,9,5,7.566666666666666
influxdb,9,50,7.311111111111111
influxdb,9,6,7.644444444444445
influxdb,9,60,8.477777777777778
influxdb,9,7,7.5777777777777775
influxdb,9,70,8.922222222222222
influxdb,9,8,7.388888888888889
influxdb,9,80,8.811111111111112
influxdb,9,9,8.755555555555556
influxdb,9,90,14.033333333333333
mongodbTs,100,1,236.895
mongodbTs,100,10,238.7
mongodbTs,100,100,115.573
mongodbTs,100,15,170.001
mongodbTs,100,2,227.375
mongodbTs,100,20,158.378
mongodbTs,100,25,154.256
mongodbTs,100,3,214.189
mongodbTs,100,30,203.689
mongodbTs,100,35,188.411
mongodbTs,100,4,212.858
mongodbTs,100,40,114.398
mongodbTs,100,45,98.709
mongodbTs,100,5,224.477
mongodbTs,100,50,112.008
mongodbTs,100,6,225.952
mongodbTs,100,60,84.678
mongodbTs,100,7,279.74
mongodbTs,100,70,77.071
mongodbTs,100,8,192.78
mongodbTs,100,80,88.246
mongodbTs,100,9,263.904
mongodbTs,100,90,95.017
mongodbTs,10,1,10.34
mongodbTs,10,10,6.03
mongodbTs,10,100,11.98
mongodbTs,10,15,7.33
mongodbTs,10,2,8.45
mongodbTs,10,20,7.22
mongodbTs,10,25,8.64
mongodbTs,10,3,6.32
mongodbTs,10,30,6.51
mongodbTs,10,35,7.8
mongodbTs,10,4,7.4
mongodbTs,10,40,8.13
mongodbTs,10,45,7.27
mongodbTs,10,5,10.46
mongodbTs,10,50,8.59
mongodbTs,10,6,11.48
mongodbTs,10,60,10.05
mongodbTs,10,7,10.43
mongodbTs,10,70,9.66
mongodbTs,10,8,5.76
mongodbTs,10,80,10.23
mongodbTs,10,9,5.54
mongodbTs,10,90,11.14
mongodbTs,110,1,253.48090909090908
mongodbTs,110,10,222.61363636363637
mongodbTs,110,100,134.05363636363637
mongodbTs,110,15,185.96272727272728
mongodbTs,110,2,228.10727272727271
mongodbTs,110,20,170.73
mongodbTs,110,25,261.85727272727274
mongodbTs,110,3,296.49
mongodbTs,110,30,144.91727272727272
mongodbTs,110,35,147.95363636363638
mongodbTs,110,4,310.0263636363636
mongodbTs,110,40,116.1790909090909
mongodbTs,110,45,99.97272727272727
mongodbTs,110,5,413.41636363636366
mongodbTs,110,50,93.75636363636363
mongodbTs,110,6,194.11272727272728
mongodbTs,110,60,252.88636363636363
mongodbTs,110,7,200.61363636363637
mongodbTs,110,70,195.60272727272726
mongodbTs,110,8,128.0809090909091
mongodbTs,110,80,113.09
mongodbTs,110,9,194.88363636363636
mongodbTs,110,90,123.36363636363636
mongodbTs,120,1,267.3625
mongodbTs,120,10,333.00166666666667
mongodbTs,120,100,139.915
mongodbTs,120,15,298.81166666666667
mongodbTs,120,2,305.26
mongodbTs,120,20,216.07
mongodbTs,120,25,193.5525
mongodbTs,120,3,260.6425
mongodbTs,120,30,185.0
mongodbTs,120,35,140.42083333333332
mongodbTs,120,4,368.855
mongodbTs,120,40,168.02916666666667
mongodbTs,120,45,154.29833333333335
mongodbTs,120,5,449.3425
mongodbTs,120,50,145.24166666666667
mongodbTs,120,6,313.115
mongodbTs,120,60,136.105
mongodbTs,120,7,402.71416666666664
mongodbTs,120,70,152.1575
mongodbTs,120,8,436.11333333333334
mongodbTs,120,80,266.7625
mongodbTs,120,9,462.44
mongodbTs,120,90,120.15666666666667
mongodbTs,130,1,434.5784615384615
mongodbTs,130,10,465.80615384615385
mongodbTs,130,100,149.90769230769232
mongodbTs,130,15,430.61692307692306
mongodbTs,130,2,401.6907692307692
mongodbTs,130,20,344.9023076923077
mongodbTs,130,25,296.8623076923077
mongodbTs,130,3,400.1115384615385
mongodbTs,130,30,285.52384615384614
mongodbTs,130,35,208.50538461538463
mongodbTs,130,4,473.6530769230769
mongodbTs,130,40,150.21076923076924
mongodbTs,130,45,126.37769230769231
mongodbTs,130,5,434.78846153846155
mongodbTs,130,50,136.06615384615384
mongodbTs,130,6,501.01846153846157
mongodbTs,130,60,291.96846153846155
mongodbTs,130,7,345.39307692307693
mongodbTs,130,70,247.30307692307693
mongodbTs,130,8,390.6
mongodbTs,130,80,122.6876923076923
mongodbTs,130,9,427.51846153846157
mongodbTs,130,90,131.22538461538463
mongodbTs,140,1,509.66
mongodbTs,140,10,563.7428571428571
mongodbTs,140,100,161.62071428571429
mongodbTs,140,15,395.575
mongodbTs,140,2,261.30285714285714
mongodbTs,140,20,371.19
mongodbTs,140,25,365.84214285714285
mongodbTs,140,3,321.98785714285714
mongodbTs,140,30,359.13428571428574
mongodbTs,140,35,222.38571428571427
mongodbTs,140,4,367.9664285714286
mongodbTs,140,40,243.37785714285715
mongodbTs,140,45,201.01642857142858
mongodbTs,140,5,628.6521428571428
mongodbTs,140,50,142.46428571428572
mongodbTs,140,6,600.2535714285714
mongodbTs,140,60,141.29785714285714
mongodbTs,140,7,372.18071428571426
mongodbTs,140,70,138.78285714285715
mongodbTs,140,8,512.6821428571428
mongodbTs,140,80,139.52
mongodbTs,140,9,516.5621428571428
mongodbTs,140,90,139.415
mongodbTs,150,1,542.148
mongodbTs,150,10,587.216
mongodbTs,150,100,148.32866666666666
mongodbTs,150,15,508.57533333333333
mongodbTs,150,2,506.4746666666667
mongodbTs,150,20,310.28933333333333
mongodbTs,150,25,418.3333333333333
mongodbTs,150,3,477.00666666666666
mongodbTs,150,30,185.90666666666667
mongodbTs,150,35,269.81933333333336
mongodbTs,150,4,432.54066666666665
mongodbTs,150,40,194.46133333333333
mongodbTs,150,45,140.82933333333332
mongodbTs,150,5,523.6046666666666
mongodbTs,150,50,121.83066666666667
mongodbTs,150,6,493.07466666666664
mongodbTs,150,60,220.57533333333333
mongodbTs,150,7,560.3306666666666
mongodbTs,150,70,367.076
mongodbTs,150,8,563.966
mongodbTs,150,80,179.67266666666666
mongodbTs,150,9,500.08133333333336
mongodbTs,150,90,183.542
mongodbTs,15,1,12.086666666666666
mongodbTs,15,10,11.493333333333334
mongodbTs,15,100,18.666666666666668
mongodbTs,15,15,14.206666666666667
mongodbTs,15,2,12.7
mongodbTs,15,20,8.42
mongodbTs,15,25,11.253333333333334
mongodbTs,15,3,13.833333333333334
mongodbTs,15,30,10.693333333333333
mongodbTs,15,35,11.073333333333334
mongodbTs,15,4,19.86
mongodbTs,15,40,10.28
mongodbTs,15,45,12.033333333333333
mongodbTs,15,5,19.28
mongodbTs,15,50,11.793333333333333
mongodbTs,15,6,17.84
mongodbTs,15,60,14.986666666666666
mongodbTs,15,7,12.12
mongodbTs,15,70,16.246666666666666
mongodbTs,15,8,10.18
mongodbTs,15,80,18.173333333333332
mongodbTs,15,9,13.06
mongodbTs,15,90,18.686666666666667
mongodbTs,160,1,475.905
mongodbTs,160,10,583.259375
mongodbTs,160,100,287.611875
mongodbTs,160,15,435.946875
mongodbTs,160,2,398.8875
mongodbTs,160,20,294.686875
mongodbTs,160,25,485.39875
mongodbTs,160,3,564.210625
mongodbTs,160,30,249.495625
mongodbTs,160,35,329.954375
mongodbTs,160,4,447.23125
mongodbTs,160,40,268.38375
mongodbTs,160,45,261.401875
mongodbTs,160,5,503.440625
mongodbTs,160,50,198.633125
mongodbTs,160,6,693.09625
mongodbTs,160,60,146.8625
mongodbTs,160,7,517.379375
mongodbTs,160,70,181.88125
mongodbTs,160,8,191.586875
mongodbTs,160,80,172.94
mongodbTs,160,9,814.35625
mongodbTs,160,90,165.389375
mongodbTs,1,1,12.909090909090908
mongodbTs,1,10,2.6
mongodbTs,1,100,4.7
mongodbTs,1,15,4.5
mongodbTs,1,2,3.0
mongodbTs,1,20,3.3
mongodbTs,1,25,3.4
mongodbTs,1,3,3.5
mongodbTs,1,30,3.5
mongodbTs,1,35,3.3
mongodbTs,1,4,3.9
mongodbTs,1,40,3.2
mongodbTs,1,45,3.8
mongodbTs,1,5,3.0
mongodbTs,1,50,5.2
mongodbTs,1,6,3.3
mongodbTs,1,60,3.9
mongodbTs,1,7,2.8
mongodbTs,1,70,4.2
mongodbTs,1,8,3.9
mongodbTs,1,80,4.7
mongodbTs,1,9,3.2
mongodbTs,1,90,5.0
mongodbTs,20,1,14.365
mongodbTs,20,10,13.125
mongodbTs,20,100,21.73
mongodbTs,20,15,13.5
mongodbTs,20,2,10.815
mongodbTs,20,20,18.775
mongodbTs,20,25,15.655
mongodbTs,20,3,20.81
mongodbTs,20,30,17.4
mongodbTs,20,35,28.015
mongodbTs,20,4,20.77
mongodbTs,20,40,20.515
